Title of the experimentOpened shock.txt...
 01                                                .	-3
 02                                                .	-2
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 07                                                .	3
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 01                                                .	-3
 55                                                U	51
 01                                                .	-3
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 01                                                .	-3
 55                                                U	51
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 01                                                .	-3
 55                                                U	51
 01                                                .	-3
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 00                                                .	-4
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 55                                                U	51
 55                                                U	51
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 55                                                U	51
 04                                                .	0
 55                                                U	51
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 55                                                U	51
 04                                                .	0
 55                                                U	51
 55                                                U	51
 55                                                U	51
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 01                                                .	-3
 01                                                .	-3
 02                                                .	-2
 01                                                .	-3
 02                                                .	-2
 02                                                .	-2
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 01                                                .	-3
 02                                                .	-2
 01                                                .	-3
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 01                                                .	-3
 02                                                .	-2
 01                                                .	-3
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 02                                                .	-2
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 03                                                .	-1
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 04                                                .	0
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 07                                                .	3
 05                                                .	1
 07                                                .	3
 55                                                U	51
 07                                                .	3
 04                                                .	0
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 05                                                .	1
 55                                                U	51
 07                                                .	3
 55                                                U	51
 07                                                .	3
 55                                                U	51
 06                                                .	2
 06                                                .	2
 06                                                .	2
 06                                                .	2
 06                                                .	2
 06                                                .	2
 06                                                .	2
 06                                                .	2
